card_id,target
C_ID_da2ecae7c9,-0.24061549
C_ID_05ec0a908c,-0.5844494
C_ID_780ac9594e,-0.1252045
C_ID_673f0e5339,-0.3966534
C_ID_2dccb89fb1,-0.27805626
C_ID_e95c02c8e4,-0.14630103
C_ID_3190b3df28,-0.2639488
C_ID_210bf8b3d2,-0.14163303
C_ID_1c58a5facf,0.26480758
C_ID_37b6d48870,-0.13802296
C_ID_73ab0142a3,-0.357606
C_ID_d939ee8e26,-0.4827122
C_ID_c7cfad2497,-0.06502497
C_ID_bd73034f7e,-0.4189884
C_ID_0e9bdcc1c9,-1.264772
C_ID_2f16e96cd7,0.46296138
C_ID_1b7f61fd6d,-0.4436162
C_ID_7c8839263f,-0.7230984
C_ID_9c429e07f2,-0.84316754
C_ID_93752b776a,-1.1058338
C_ID_6f5b52ffda,-0.8881346
C_ID_dd00f67566,-0.56278706
C_ID_0627e05d96,-0.20909315
C_ID_787c829a40,-0.23772943
C_ID_750fcbce59,0.09791595
C_ID_be26e2959d,-0.62020016
C_ID_34d520c295,0.037043035
C_ID_a76fb6f333,-0.29696417
C_ID_2ce4d3c3d2,-0.25104147
C_ID_82844fc2e5,0.26346168
C_ID_ad4dd2ca70,0.45291555
C_ID_d493427abb,-0.23720825
C_ID_4882d2923c,-0.5165602
C_ID_847fa0e7d4,-0.98919547
C_ID_9417a2c25a,-0.89986455
C_ID_0d4bb8d08e,-0.6534648
C_ID_a0f4a86666,-0.22254217
C_ID_e3bcdfd28a,-0.7375201
C_ID_477e9cad20,0.3899121
C_ID_c72020a777,-0.2224018
C_ID_41bc9079a9,-1.1631551
C_ID_441420774e,-0.10508138
C_ID_ce5e7cb07c,-0.7656251
C_ID_dba62b1e84,-0.3458928
C_ID_51bc0d944d,-0.7114787
C_ID_a1b74b38fd,-1.4088024
C_ID_357d19b197,0.14714465
C_ID_7bdc8444db,-1.6646414
C_ID_fe8639d22f,-0.3276536
C_ID_a8b81717d6,-0.13543355
C_ID_48d859954d,-0.15940762
C_ID_174dfaa80f,-0.93182755
C_ID_6eb674aaee,-1.655988
C_ID_ea8cc39b0e,0.86090267
C_ID_7aef3443dc,-0.4845903
C_ID_377425665e,0.19372714
C_ID_bbb06cb173,-0.5701885
C_ID_276c9b9b61,-0.022464812
C_ID_516401bc4f,-0.7443745
C_ID_cb126f6445,-0.9550955
C_ID_edeafc8189,0.08724418
C_ID_2e760a983e,-0.97977376
C_ID_64f02ebc87,-1.3045361
C_ID_b713850196,-0.57310545
C_ID_8816570c6c,-0.79487276
C_ID_b095bf4ee0,-0.29443187
C_ID_75875d559e,-0.9973227
C_ID_c31501f27d,-0.7848258
C_ID_6413cd0a65,-0.040885925
C_ID_cdb078b778,-0.46676272
C_ID_8c2224c3eb,-0.46495974
C_ID_0b04fe31a1,-0.70512354
C_ID_9a2e36c49c,0.76948935
C_ID_5c8cb6bd5a,-0.8372679
C_ID_d27d97e676,-0.31216002
C_ID_7491837511,-0.29675746
C_ID_259e9323b0,-0.7783743
C_ID_ba4945e729,-0.085908234
C_ID_d308d392f9,-1.3607202
C_ID_c63a93ad37,-0.5219979
C_ID_adcd648e27,-0.8237753
C_ID_dfdef9fe3c,-0.5380553
C_ID_d931fb0a25,0.7388679
C_ID_d35d3692cf,0.11316809
C_ID_cd49b8329c,-0.90024996
C_ID_a3217f5189,-0.2071299
C_ID_81fe98ad02,-0.19508916
C_ID_12ab74b6c1,-1.0471731
C_ID_7496318db3,-0.2049942
C_ID_d91eab2c20,-0.112660825
C_ID_85ced5879c,-1.6886945
C_ID_f303cf8950,-0.42835522
C_ID_c88aaf62de,-0.4733587
C_ID_224eabfa86,-0.5846704
C_ID_170565eb95,-0.52467716
C_ID_1cb6f31073,-0.6669123
C_ID_94533a69f8,-0.38189018
C_ID_fb5840249d,-0.26186913
C_ID_d6aaec0f71,0.5772894
C_ID_809397a8e0,-0.08292627
C_ID_dbd7ee09a6,-1.4486948
C_ID_7ddd6499e9,-0.53159297
C_ID_6f087e8af9,0.22086269
C_ID_1be4bac301,-0.7101048
C_ID_ab3629cce9,-0.35563904
C_ID_08d83ccc14,-0.11518425
C_ID_f24e866cba,0.6686865
C_ID_dec491e51f,0.5503735
C_ID_58e6562599,0.13690129
C_ID_73f5072a47,-0.7757524
C_ID_e7833d87db,0.32381862
C_ID_1490e53f68,0.45906574
C_ID_c755a6fd49,-0.39027393
C_ID_64f9d482c0,-0.7275926
C_ID_20efe237b1,-0.1783691
C_ID_1f1416cf67,-0.17446518
C_ID_1c06b5585d,-0.15555722
C_ID_65cc4d8d35,-0.3139102
C_ID_12b26d89dc,-0.7086786
C_ID_ae283448e8,-0.88513184
C_ID_aee039d682,0.5157011
C_ID_df0138a91a,-0.8493855
C_ID_2c8d4160c1,-0.41957563
C_ID_878a471313,-0.903707
C_ID_4a8f71be7b,-0.27814698
C_ID_299387f53e,-0.71021605
C_ID_74642a72af,-1.0944656
C_ID_7d0cf4482a,-0.12284076
C_ID_8bcac8021b,-0.86053157
C_ID_a50856fb45,-0.08063096
C_ID_a15c7b5eb5,-0.06750572
C_ID_dfbb878b6c,-0.8516748
C_ID_d1cc79a443,-0.20552117
C_ID_d09b3399bf,-0.46814114
C_ID_ebecdff74a,0.09066132
C_ID_47cdc3da80,0.76453465
C_ID_f5cfdb4162,-0.57006085
C_ID_014cabfce9,-0.60966516
C_ID_b2d656ca85,-0.12129593
C_ID_dc08d91ae6,-0.40052927
C_ID_68b7041e71,-0.6557604
C_ID_f0c2bbb5b1,-0.68140507
C_ID_5e97e20764,0.117076695
C_ID_c57fb19eeb,-0.025814056
C_ID_ac7f787b3b,-0.5058782
C_ID_8dfee53ccd,-0.14802337
C_ID_2891e6c7a9,-0.74852955
C_ID_1b0d99179b,-1.1342729
C_ID_aad2b9856f,0.4427897
C_ID_2c78cbe638,-0.6355722
C_ID_3133c8c0af,0.075354606
C_ID_bf1603e0da,-2.1381972
C_ID_ac9e57ee95,-0.21455842
C_ID_c8d9001bb3,-0.6582719
C_ID_3b3e8118c1,-0.46527952
C_ID_5b4e129664,-0.62725115
C_ID_76f63da5e7,0.21343589
C_ID_a45e5b4d69,-1.3417263
C_ID_3759483176,-0.35748488
C_ID_f89206cb1a,-0.18052441
C_ID_ea6ce11086,0.8936647
C_ID_3c82587d45,0.5214284
C_ID_d600370359,0.060462683
C_ID_fac3e0f42e,0.8728751
C_ID_3d26c0c843,-1.1064581
C_ID_8b5b65447e,-0.34746253
C_ID_819dbb52c0,-0.6935996
C_ID_ba63148a75,-0.8602152
C_ID_a27189dbbe,-0.44068313
C_ID_a04674733c,-1.2890204
C_ID_bc078ac58a,-0.41831517
C_ID_47ae586deb,-0.6895884
C_ID_a6b4d747a5,-0.38852608
C_ID_5fe95534dd,-1.1866443
C_ID_da6f36abec,0.12860218
C_ID_fd5c37bc35,-0.6808127
C_ID_5f5b555534,-0.3551743
C_ID_4bf6abc245,-0.6655102
C_ID_5af2bce83e,-0.092988014
C_ID_5f6fa3bc9f,-0.77046645
C_ID_57288f2bab,-0.3175031
C_ID_7ab29af9bd,-0.059984207
C_ID_1cd545b60d,-0.6690692
C_ID_a702e13cca,-0.17342103
C_ID_f999856fcc,-0.17676717
C_ID_4158499cb2,-0.75936925
C_ID_c39eaaafc8,-0.3666044
C_ID_172f043b34,-1.4616579
C_ID_e9565e8b01,-0.31936014
C_ID_0c28c869bf,-0.4611675
C_ID_897eac44a0,-0.49592787
C_ID_839290431e,-0.82616913
C_ID_465f5c825d,0.13391641
C_ID_ba24bd34dc,0.033714116
C_ID_4d25d5a660,-0.57706785
C_ID_6b74bef429,-0.32161582
C_ID_92bf8d9253,-0.62455666
C_ID_8f30befb9e,0.62461424
C_ID_3dc172186e,-1.094173
C_ID_9bea95d68c,0.719153
C_ID_099d7ff5de,0.031009018
C_ID_bac5fb7aed,-0.4481107
C_ID_719e43b3ae,-0.2943911
C_ID_176d67e1fb,-0.45315057
C_ID_2c146a3e15,0.06058085
C_ID_87255d412d,-0.14564306
C_ID_318550e136,-0.7744237
C_ID_3e0265541c,-0.04851067
C_ID_c6e2c15d46,-0.3566507
C_ID_55744ddfbe,-0.9985528
C_ID_16fc3164d5,-1.1629772
C_ID_d7c4f72a1c,-1.171136
C_ID_0dab5702fe,-0.17144662
C_ID_1a8874daf2,-0.26237756
C_ID_218c1071fc,-0.7635579
C_ID_865574d987,-1.0322567
C_ID_73126c3612,0.0043949485
C_ID_a7a898d3e3,-0.042802095
C_ID_4101bf310b,-1.1154213
C_ID_38b1d0ccb0,-0.89446855
C_ID_98e432fef9,0.53041023
C_ID_3218d95727,-0.055606544
C_ID_16da60ae12,-0.5181767
C_ID_f5b7fa928b,-0.5763835
C_ID_829f1f7963,0.54688984
C_ID_74a49ee0b5,-0.3880924
C_ID_35392f6cd2,-0.76043355
C_ID_c7b4fb7dbb,-0.17906678
C_ID_7e943f6a6b,-0.37128878
C_ID_898e3982c0,-2.1175337
C_ID_6f55b6f6d9,-0.3642978
C_ID_2e76386a3d,-0.775288
C_ID_364e3c4844,-0.49661934
C_ID_5623748bdc,-0.9202876
C_ID_b415e96466,-0.4373772
C_ID_168a465be5,-0.54776156
C_ID_e3f4698f38,0.62432665
C_ID_609bd85084,-0.672101
C_ID_e5626b36a0,-1.0003601
C_ID_19b5c8b27a,0.6226729
C_ID_2be8758242,-0.41807425
C_ID_b1d6c2c2e7,-0.75467384
C_ID_5b3bc8d75f,0.40230596
C_ID_126ad06770,0.2831612
C_ID_b5140c166a,-0.022482395
C_ID_b8aeadd78f,-0.37330478
C_ID_b5f6cebf2b,0.30772215
C_ID_a49104aa90,-0.8202075
C_ID_cb3af3651b,-0.34742886
C_ID_f1615648e6,0.11342797
C_ID_1f269a0b5e,-0.05701381
C_ID_e3c0c1325b,-0.5301683
C_ID_9d15c9e0ee,-0.93170726
C_ID_043cd79703,-1.1692172
C_ID_6d3cd6a17d,-0.61627746
C_ID_ad5e51c0ab,-0.40609038
C_ID_3e3f569f54,-0.5521821
C_ID_f893c50f03,-0.9915142
C_ID_d786606ac0,-0.046230495
C_ID_cafc8f432a,-0.12503582
C_ID_ba6ab0932b,-0.20213115
C_ID_e013a7b035,-0.31356257
C_ID_c100601396,-0.8925661
C_ID_9dc3c7c2a6,-0.5481105
C_ID_f38ae845cf,-1.0535085
C_ID_ab0b8a8ff3,-0.41796768
C_ID_eb9fbd4bf9,-1.1530008
C_ID_4ba038b507,-0.13121861
C_ID_89d2b7a7e6,-0.49621218
C_ID_74a9a01c14,-1.0381918
C_ID_47b645c8c1,-0.29426372
C_ID_e7289b646b,-0.85907054
C_ID_aa724a3267,-0.11927241
C_ID_b8f3714bb8,-0.9066168
C_ID_4772f2240a,-0.2254107
C_ID_7d192d03be,-0.42620742
C_ID_1d63995eea,0.30696082
C_ID_6b2edcb99e,-0.4338038
C_ID_a8ddfe64c8,-0.90033185
C_ID_4ce701f5be,-0.010590613
C_ID_7f8bdd15c0,-0.36425757
C_ID_4afad574d2,-2.2855525
C_ID_f06d64057a,-0.5180577
C_ID_139890a1b6,-0.44976097
C_ID_3a48f677e1,0.05616659
C_ID_2b2a2fd9a1,-0.4323321
C_ID_9eea579e73,-0.70963955
C_ID_1e4604d01b,-1.1286626
C_ID_cb2a4aa3ef,-0.65546834
C_ID_17b4b8afe5,-0.8476535
C_ID_543a019292,-0.13325202
C_ID_37bb3761ba,0.6991779
C_ID_0fa5bf4605,-1.0567803
C_ID_ebc616caae,0.56194764
C_ID_827bf004b6,-0.29053032
C_ID_7175c82e80,-1.0477144
C_ID_a0901deb9a,-0.69677854
C_ID_8fbcec621a,-0.9287622
C_ID_dac950e02f,-0.768916
C_ID_a17f6c760d,-1.0078986
C_ID_61d94ea021,0.7642237
C_ID_15dc2a6f6e,-0.6919491
C_ID_85e740ddcf,-0.39527375
C_ID_8142c4ef36,-1.698046
C_ID_bbb7e31344,-0.5603806
C_ID_ff807ebda7,-0.414091
C_ID_68e0f1c442,-0.84630775
C_ID_4d06aa712b,-0.5323988
C_ID_b2198eeadc,0.0861893
C_ID_3d7cd4e6b7,-0.53689134
C_ID_5b70870f83,-0.5810095
C_ID_4f3fa7c97a,0.097207725
C_ID_288bd97501,-0.6207019
C_ID_7b57996f79,0.20389438
C_ID_921b389a13,-0.2935089
C_ID_e9093a93bf,-0.29210806
C_ID_d5cdcce123,-0.3441428
C_ID_0b99f987da,0.11381316
C_ID_11e52b2c5b,-0.7967429
C_ID_e3278c02ec,-0.1277417
C_ID_62be37be45,-0.21356726
C_ID_b4c9dfe77d,-0.33324963
C_ID_4dd68592e5,-0.62033653
C_ID_1f4df72f1f,-0.24996728
C_ID_7dd293c863,0.1810272
C_ID_011b83727d,0.33223093
C_ID_a68714333d,-0.25547576
C_ID_b9fde7da7d,-0.60802376
C_ID_32fc3c07f7,-0.4272642
C_ID_e5828b722c,-0.30250996
C_ID_6a3da92bce,-0.6095098
C_ID_fcc942aafa,-0.47063738
C_ID_af2b1e5020,-0.4332329
C_ID_2d04f34052,0.026381254
C_ID_28f06cd875,-0.7012284
C_ID_5de9d4dd3a,0.39720875
C_ID_b936bb06a0,-0.13622373
C_ID_a20d71e2fe,-0.23656029
C_ID_f14a2131e1,-0.2502064
C_ID_224e77da78,-0.44143236
C_ID_72780698e7,-0.459522
C_ID_1754f4744f,-0.78070915
C_ID_a62230d0d6,-0.20848233
C_ID_93deb5e2be,-0.2280696
C_ID_b0d1e452af,-0.60649896
C_ID_1d1b3fa003,-1.1672122
C_ID_91d909d962,-0.41784346
C_ID_e1c263b60c,-0.23543239
C_ID_922cd8dd89,-0.3159231
C_ID_cdbca86ca9,0.5621087
C_ID_527f007f13,-0.37570256
C_ID_aa76adb703,-0.69272983
C_ID_25b8a32b31,0.09653178
C_ID_1ec57162b5,-0.3552826
C_ID_928712ac2d,-0.48234028
C_ID_7affbe29e2,-0.10095835
C_ID_0343f45c03,0.15998816
C_ID_0ac8818024,-0.9601135
C_ID_23e904a8a0,0.06131965
C_ID_b17fbc010f,-0.37746185
C_ID_54ff9d920c,-0.2492947
C_ID_022bb2b3e7,-0.46301973
C_ID_2d7bab427c,-0.9308671
C_ID_453c924464,-0.15387416
C_ID_3ae3b09515,-0.6885886
C_ID_47da0e6326,0.013417661
C_ID_abeb05572e,-0.38785398
C_ID_0180ccc72d,-0.5780449
C_ID_09c336cb2b,0.22866726
C_ID_1453689c01,-0.67224026
C_ID_8b45a0dec5,-0.3241893
C_ID_c3d98830fd,-0.66007495
C_ID_7827c92fe9,0.7177445
C_ID_e79c9e7e6e,-0.837113
C_ID_189a67a6a3,-0.50167465
C_ID_ef312d4088,-0.33078343
C_ID_a4005ccb45,-0.3802737
C_ID_797eef8e60,-0.15754503
C_ID_8a9cc26ecc,-0.03949797
C_ID_77b57c5050,-0.5197457
C_ID_372989c68e,-0.41689718
C_ID_b6df5ad959,0.7327408
C_ID_f68494a9ce,-0.1363573
C_ID_839ed4d5fb,0.011838347
C_ID_5dcb7997e5,-1.2110156
C_ID_62dd2c0b7a,-0.5531981
C_ID_904cef4c04,0.51876545
C_ID_534c21a356,-0.92296815
C_ID_d7a60468c8,-0.69475496
C_ID_4e0ce9622c,-0.64276624
C_ID_05309c4656,-0.37828678
C_ID_d367af5b42,0.8430135
C_ID_2ace51aedf,-0.28657645
C_ID_1902768636,-0.080675185
C_ID_11b73e9a88,0.04976991
C_ID_ec93557b02,0.021036565
C_ID_b6abfef419,0.38322532
C_ID_4fe87d52e0,-0.78731656
C_ID_975d7540b5,-1.2493701
C_ID_d6449e4610,-0.73882186
C_ID_43f86161a6,-0.08442557
C_ID_b884dc38a9,-1.4487203
C_ID_7404582ee2,-0.25064725
C_ID_d7a0e65efd,-0.5600792
C_ID_2985002d25,0.27507
C_ID_d8ce059ae0,-0.31812495
C_ID_685be7c952,-0.37138546
C_ID_c27f945055,-0.6398256
C_ID_a597e549b3,-0.4155696
C_ID_09537c4104,0.1277208
C_ID_d33f90fb7c,-1.038253
C_ID_cdbdbb6839,-0.5253475
C_ID_52f2150452,-0.29799932
C_ID_363245097b,-0.14362514
C_ID_7bfaa42945,0.15540466
C_ID_5b7384ec5b,-0.35453063
C_ID_315c7a6443,-0.5972767
C_ID_db1870b88e,-1.9174359
C_ID_8048d682ab,-0.46891385
C_ID_e948062961,-0.3280669
C_ID_49a83bdacb,0.03967622
C_ID_42221a1b60,-0.6021619
C_ID_99ce5d3cca,-0.4736703
C_ID_bbac7496a4,-1.3974619
C_ID_a2801640d1,-0.12796485
C_ID_0f3bc6a945,-0.41527474
C_ID_6115bdacbb,0.5722637
C_ID_a2f6182509,-0.100969255
C_ID_6c38099c6d,-1.0607672
C_ID_0cc8f369ef,0.99948883
C_ID_73b2008c1a,-0.27433813
C_ID_678674c42f,-0.32860714
C_ID_4a30eb10fa,-0.8096863
C_ID_d8efb57438,-0.29469955
C_ID_d317861dd1,-0.43428922
C_ID_2e3695d4cc,-0.73867726
C_ID_ac5870b153,-0.42967838
C_ID_85dfc3ec6b,-0.65884995
C_ID_e3e920dc1e,-0.3726405
C_ID_5c1057502f,-0.5437491
C_ID_417adf565d,-0.5074327
C_ID_5d6c26fa99,0.1218037
C_ID_ad4401b572,0.102345556
C_ID_3ca948721f,-0.37279558
C_ID_9b1bd8c9df,-0.86035335
C_ID_25938136ba,-0.38694018
C_ID_d1766bf6e2,-0.1527512
C_ID_e99f054674,0.30359334
C_ID_a3b8d5a7ff,-0.77712345
C_ID_c483c6065a,-0.54348886
C_ID_d2a6dd7f0a,0.33649978
C_ID_ba3e8c622e,-0.5407715
C_ID_861031f6e8,-0.26312125
C_ID_70ad3cf9ff,0.072846055
C_ID_e4ca8e35f6,0.0067914724
C_ID_739e480cce,-0.6560104
C_ID_4ff8a25c0b,-0.80569637
C_ID_f070834c6f,-0.12360591
C_ID_32dd256bfa,-0.35840523
C_ID_889371bd2e,-0.13216543
C_ID_abfb299651,-0.8181119
C_ID_375bb73da4,-0.19688404
C_ID_ee5cea74d2,0.17708555
C_ID_289174a9cd,1.068481
C_ID_81b55e8938,-0.6685008
C_ID_c8a645c453,-0.61195683
C_ID_650b741d6d,-1.2570571
C_ID_4268debf89,-0.34343565
C_ID_4d5fa90b45,-1.0498747
C_ID_1e1cb39ca0,4.708767e-06
C_ID_6552b1298a,-1.4153637
C_ID_1bf7f47b87,-0.9495628
C_ID_b46321728d,-0.8452765
C_ID_10de52249b,-0.49896693
C_ID_84910d5a72,-0.20523548
C_ID_b18be6ea28,0.32827413
C_ID_e290123be6,-0.57497895
C_ID_20f25f0a4e,-0.34547377
C_ID_7ff6665b99,0.21808115
C_ID_cc85c7abea,-1.295811
C_ID_d2e84f262f,0.46243846
C_ID_7008f6762a,-0.57092965
C_ID_6f7a5705c0,-0.12773275
C_ID_3cf3ef2970,-0.42219228
C_ID_6f9a111e84,-0.5086343
C_ID_af65c6021a,2.4422047
C_ID_1ffa3967e4,-0.6816274
C_ID_563acf6e87,-1.0335199
C_ID_8d6ca7506a,-0.8028934
C_ID_ac773419a7,-0.19527471
C_ID_0809c314df,-0.5578122
C_ID_b860e5e2b4,-0.3234687
C_ID_59e6174a39,-2.5072606
C_ID_babfaa3844,-1.5391753
C_ID_74a8c6d7d6,-1.8596706
C_ID_06cafac386,-0.1787135
C_ID_bdca246ae3,0.59142977
C_ID_4401e6dd6b,0.29300356
C_ID_c3aa9dc0ad,-0.7647619
C_ID_864304d5ff,-1.8338249
C_ID_8aee715ae0,-0.3195604
C_ID_74b57dc134,-0.33418244
C_ID_fac0b431e4,-0.037495732
C_ID_f2b99b3af1,-0.32132727
C_ID_84b56d6e13,-1.6555841
C_ID_5482194728,-1.8009269
C_ID_89efe38f22,-0.057077825
C_ID_90b731d18c,-1.3630631
C_ID_1b42ea4fa6,-0.16773713
C_ID_ec6ca1aa64,-0.4635238
C_ID_f37f43a13d,-1.207691
C_ID_eef3514645,-0.28477114
C_ID_3f1fbfd10a,-1.3071225
C_ID_f106ff7efe,-0.76418424
C_ID_32738174a8,-1.1016417
C_ID_7ee3c6d83b,-1.149022
C_ID_c3beaa3a80,-0.59161067
C_ID_48a6079b14,-0.48078507
C_ID_bbec32c985,-0.10461837
C_ID_3eebe19f19,-0.24896473
C_ID_494bdebe5d,-0.16710848
C_ID_fed8ba17a5,0.28310868
C_ID_1a8a3fdef7,-0.20637321
C_ID_9b3e6872a8,0.32916862
C_ID_bb0c3f9178,-0.5544374
C_ID_7988999d70,0.1149233
C_ID_4fecd0f5a9,-0.76828694
C_ID_7276634eae,-0.7777308
C_ID_bbb251eca0,0.28391182
C_ID_893cd4efa6,-1.1029835
C_ID_a6a29b3f9b,-0.37574953
C_ID_b045ab6e1c,1.2603611
C_ID_c12236107c,-0.75100183
C_ID_5cf49a04f3,-0.402811
C_ID_a061416eb0,-0.2189886
C_ID_7c7078ce20,-0.30150992
C_ID_037d41e171,0.109457284
C_ID_2eed201dc7,-0.8316884
C_ID_f5cf578258,0.7569684
C_ID_70122ced7a,-0.38806564
C_ID_909b7bb6eb,-0.71406734
C_ID_1f2f1dc045,0.27189612
C_ID_d327976d6a,0.17175522
C_ID_05bf5eb9ee,-0.16036308
C_ID_56d1257091,-0.19940925
C_ID_1636789ec6,-0.48619664
C_ID_1587f024a2,-0.73912156
C_ID_7b973ad82f,-0.34483212
C_ID_5135c4f96d,-0.030137599
C_ID_8929b6d0ff,-0.5128565
C_ID_4722b70250,-0.14926988
C_ID_783dc7d682,-0.112845
C_ID_9486ad874f,-0.9007529
C_ID_fb4a90ba79,0.27467176
C_ID_25b42c3214,-1.2726634
C_ID_969b9580a3,-0.7581897
C_ID_8614019d31,-0.9774178
C_ID_b737045d2d,-0.110257566
C_ID_134a82cf92,-0.25724632
C_ID_7c55df35be,-0.5387634
C_ID_9c57895a4b,0.28620392
C_ID_c150a80f31,0.008341014
C_ID_0f54cd457d,0.23788252
C_ID_7582b2fb59,0.50825423
C_ID_f99eb59c4d,-0.9495671
C_ID_887557ec7a,-0.30901772
C_ID_ac1a88845d,-1.0142637
C_ID_a40f78ffc7,-0.56525195
C_ID_ff05dce5ba,-0.7874919
C_ID_34def78ce1,-0.24879038
C_ID_f5a8783e84,-0.28226858
C_ID_508aaa74c7,-0.67445636
C_ID_3bc0c508ca,-0.14032513
C_ID_87e38d83d2,-0.54711807
C_ID_cd79d6e1e8,0.06875962
C_ID_511fe6878b,-0.24874413
C_ID_38794df414,-0.45317107
C_ID_8277bf8b47,-1.4747907
C_ID_7cba06151c,-0.14778388
C_ID_61727c314c,-1.0397766
C_ID_5bc420ad60,-0.14863157
C_ID_5096dc1560,-0.74742866
C_ID_750dce688a,-0.8431051
C_ID_aae79ee881,-0.03162533
C_ID_bc5016cb4a,0.8080738
C_ID_abcfb6731c,-0.29123676
C_ID_6cbff4db26,-0.7847183
C_ID_2da8590cc7,-0.023498118
C_ID_c2cdef2dca,-0.32025582
C_ID_239103d38e,-0.060343444
C_ID_de49a8d5b7,-0.6467885
C_ID_8f772a743f,-0.26411146
C_ID_b8d85fc3ad,-0.76302934
C_ID_1cfadaca71,-0.65104914
C_ID_5e0917f25b,0.12531978
C_ID_a2323a1bdd,-0.49130517
C_ID_b2e06afc31,-0.20877343
C_ID_39a9c5c8b1,-0.021069586
C_ID_bed5dd38b9,-0.65401363
C_ID_f72ab24255,-0.12360877
C_ID_9acd9277be,-1.5785458
C_ID_05a6fe1564,-0.5833638
C_ID_305014f4f6,-0.21580619
C_ID_85ad6349e7,0.6776055
C_ID_2e361e9646,0.17158663
C_ID_6e89b9ccf4,-1.2215775
C_ID_ec65c12cc5,0.21583658
C_ID_49ce5eb88d,-0.6498939
C_ID_feac646d8f,-0.26735878
C_ID_3a2d23488c,-0.18175012
C_ID_00ce81095a,-0.91525877
C_ID_711121c543,-1.2498102
C_ID_fa11fe5f4e,-0.47326517
C_ID_7c87b05b81,-0.183523
C_ID_45b167624d,-0.94225645
C_ID_aa8015ba3b,-0.81064785
C_ID_0f0f381874,-0.6814331
C_ID_7eb29f8104,-0.32589412
C_ID_10a81756fd,-0.34314662
C_ID_8238a5aedb,0.5614513
C_ID_8534829138,-1.4750729
C_ID_328483959c,-0.5615622
C_ID_8ab9317264,-1.9197779
C_ID_328b9342d8,-0.0008803606
C_ID_045ef35a98,-0.14939761
C_ID_1405056ef5,-1.1157427
C_ID_ecb34007f0,-0.6203859
C_ID_acc5196d17,-1.3680772
C_ID_20889f6ef1,0.102892965
C_ID_d7e9cabe2d,-0.33653384
C_ID_3ab60217b9,-0.9982277
C_ID_58e8818da0,-0.9373764
C_ID_344b5e5f0b,0.122715116
C_ID_a8d0ec7f30,0.14786643
C_ID_501bc46f16,-0.5124575
C_ID_51931003ce,-0.23571277
C_ID_a5866dc9fd,0.5563964
C_ID_fd8f15e4dd,-0.2245698
C_ID_8c7ddf5ee2,0.74172574
C_ID_82c32b5fec,-0.4130252
C_ID_32cf044369,-0.21205908
C_ID_e5c41a31ed,-0.28140646
C_ID_ad7e7afae9,-0.86135256
C_ID_382f2249d2,-0.6891564
C_ID_84fe2ee342,-0.36417842
C_ID_f6be2742f5,-1.5320592
C_ID_1b023a498b,-1.6394548
C_ID_5192691eb6,-0.74078894
C_ID_48079b2379,0.31530726
C_ID_8d4cfccab4,-1.113997
C_ID_0f2f8afd21,-0.006519735
C_ID_cc6d2d2b9c,-0.8022709
C_ID_c7cb3d04b9,-0.9125624
C_ID_df92151778,-0.12845463
C_ID_f11633fce0,-0.8784025
C_ID_6f9ec15325,0.7371241
C_ID_aa2117b19e,-0.76725686
C_ID_910afbbe73,-0.5765077
C_ID_947dacad68,0.7030272
C_ID_f7dd874c65,-0.5545021
C_ID_afcb27a6d5,-0.3450452
C_ID_6ee3a071d6,-0.58365047
C_ID_4fc11e3fa9,0.05447802
C_ID_c9aaac1880,-0.75166166
C_ID_9f2d188021,-0.5695126
C_ID_7a35704929,-0.21867621
C_ID_3c16cb933a,-0.5671371
C_ID_66ecd79ea6,-0.4897986
C_ID_d4a6841343,-0.42315906
C_ID_e482b6b70d,-0.2561766
C_ID_87e498de25,-0.1680088
C_ID_3a87570f1b,-0.45956612
C_ID_557e88e1f8,-0.5043788
C_ID_290c2729e6,-0.79070973
C_ID_755f4839a1,-0.21509677
C_ID_cb38f2d299,-1.1469016
C_ID_8ea1418ec9,-0.36919677
C_ID_78a3141ad7,0.29268742
C_ID_e59e183ba2,-1.3063006
C_ID_22e2a3d072,-0.19986302
C_ID_d4c4fb2fe2,-1.2448196
C_ID_951e639e2c,-0.8123028
C_ID_4e300abbb6,-0.6527488
C_ID_8421d66c15,-0.9847572
C_ID_6d3a13e1c6,-0.62251484
C_ID_e92256bc9d,0.0014673173
C_ID_51b5dc95a4,-0.33885223
C_ID_7c2a06a203,0.023237497
C_ID_8ba55f0317,-0.51322913
C_ID_b7e311785a,-0.9346777
C_ID_0aca47c602,-0.06760001
C_ID_d05d010561,0.6337639
C_ID_c25669f34a,-0.80279946
C_ID_c8cb4414ab,-0.25516462
C_ID_e6aa8c35f4,-0.3661651
C_ID_6f2bf0dba9,-0.86719894
C_ID_bc55a11726,-0.5217886
C_ID_9eb0396ff0,-0.23279792
C_ID_5f915a6c67,0.0953871
C_ID_8b376183c1,0.07877189
C_ID_b40d0bbe1f,-0.3694871
C_ID_de3c2f4127,0.03664866
C_ID_0b605ef7c5,0.21293244
C_ID_be6e46131c,0.51003313
C_ID_ba26542479,0.098129004
C_ID_3dfdfb702d,-0.23678797
C_ID_02c3523d2b,-0.5086591
C_ID_405492e16a,0.6440245
C_ID_79dc66d970,-0.017609954
C_ID_40cc27510e,-0.7108135
C_ID_96d1a10f67,-0.4748124
C_ID_f61fcc1afd,-0.51035213
C_ID_8afd6d82e4,-0.30848622
